,Rookie Year,Name,rpts,rrebs,rasts,rstls,rblks,rtos,rmin,rgamp,rgams,rfg%,rft%,r3fg%,rWS/48,rBPM,rPER,rTS%,rVORP,pts,rebs,asts,stls,blks,tos,fg%,ft%,3fg%,WS/48,BPM,PER,TS%,VORP,2kRank
158,2015,Elfrid Payton,10.57292085,5.047810366,7.709120129,2.053836882,0.2892728,2.936118923,2489,82,63,0.425141243,0.551401869,0.261904762,0.044,-0.7,13.8,0.456,0.8,16.41050119,4.983293556,7.875894988,1.832935561,0.45823389,3.264916468,0.519650655,0.631578947,0.373134328,0.104,1.1,18.1,0.564,1,77
159,2015,Marcus Smart,10.41371681,4.420353982,4.14159292,1.971238938,0.35840708,1.792035398,1808,67,38,0.36687631,0.645669291,0.334558824,0.077,1.1,11,0.491,1.4,12.26765799,4.215613383,5.776951673,1.583643123,0.513011152,2.87732342,0.366990291,0.729323308,0.301204819,0.056,-0.5,10.8,0.479,0.6,79
160,2015,Nik Stauskas,10.18988465,2.811002662,2.140195209,0.638864241,0.543034605,1.277728483,1127,73,1,0.364864865,0.859375,0.322147651,0.021,-3.9,7.5,0.492,-0.5,13.33054393,4.744769874,2.861924686,0.376569038,0.30125523,1.656903766,0.393333333,0.703703704,0.404040404,0.038,-3.9,9.8,0.547,-0.2,73
161,2015,T.J. Warren,14.36482085,4.983713355,1.465798046,1.055374593,0.527687296,1.583061889,614,40,1,0.528037383,0.736842105,0.238095238,0.085,-2.1,14,0.551,0,21.36134454,5.596638655,1.428571429,1.092436975,0.68907563,1.428571429,0.497648166,0.756862745,0.222222222,0.077,-1.9,17.6,0.541,0.1,81
162,2015,Andrew Wiggins,16.81778377,4.534860222,2.061300101,1.042775345,0.606264736,2.146177164,2969,82,82,0.437115216,0.759656652,0.30952381,0.034,-2.3,13.9,0.517,-0.2,17.54682779,4.326283988,1.933534743,1.099697885,0.616314199,1.667673716,0.437692308,0.643312102,0.331360947,0.034,-2.5,13,0.505,-0.4,80
163,2016,Justin Anderson,11.57341577,7.344667697,1.613601236,1.057187017,1.391035549,1.335394127,647,55,9,0.405714286,0.8,0.265060241,0.083,-1.2,12.3,0.522,0.1,13.84017279,6.531317495,1.788336933,1.710583153,1.010799136,1.788336933,0.407643312,0.742857143,0.311688312,0.043,-3.2,11.2,0.516,-0.1,72
164,2016,Nemanja Bjelica,10.3144186,7.03255814,2.779534884,0.870697674,0.703255814,1.573953488,1075,60,0,0.468085106,0.727272727,0.384,0.087,0.3,11.2,0.594,0.6,14.91946309,8.939597315,2.959731544,1.087248322,1.127516779,1.651006711,0.478920742,0.760869565,0.40077821,0.122,2,15.4,0.585,1.8,77
165,2016,Devin Booker,17.89753321,3.193548387,3.415559772,0.75142315,0.341555977,2.732447818,2108,76,51,0.423298731,0.83984375,0.342560554,0.043,-3.1,11.9,0.535,-0.6,27.2970562,4.255129349,6.952720785,0.899197145,0.208742195,4.239072257,0.466932271,0.865638767,0.326086957,0.076,0.8,20.2,0.584,1.6,86
166,2016,Willie Cauley-Stein,11.80453258,8.974504249,0.943342776,1.223796034,1.682719547,1.172804533,1412,66,39,0.563421829,0.648,0,0.13,0.7,15.3,0.588,1,15.69814731,11.02937189,3.155896972,1.561680976,0.829643019,1.366470854,0.556005398,0.551181102,0.5,0.146,2,18,0.566,2.3,79
167,2016,Pat Connaughton,9.062937063,8.055944056,2.517482517,0.503496504,0,2.517482517,143,34,0,0.265306122,1,0.238095238,-0.076,-8.2,4.6,0.352,-0.2,12.01903251,7.365582871,3.48295004,0.942109437,0.71371927,0.942109437,0.465714286,0.725,0.33,0.149,1.6,13.6,0.573,1.2,74
168,2016,Cristiano Felício,11.77570093,11.43925234,2.91588785,0.672897196,1.457943925,1.457943925,321,31,4,0.555555556,0.714285714,0,0.175,0.9,17.6,0.601,0.2,11.58176944,10.52010724,1.785522788,0.530831099,0.337801609,1.592493298,0.530726257,0.684931507,0,0.088,-3.5,13.4,0.568,-0.3,72
169,2016,Jerian Grant,12.12332016,4.069565217,5.03715415,1.422924901,0.28458498,2.475889328,1265,76,6,0.393861893,0.780487805,0.22,0.03,-3.4,11.2,0.479,-0.5,9.584664537,3.757188498,5.980830671,1.686900958,0.230031949,1.955271565,0.418181818,0.65,0.363636364,0.085,-2,10.8,0.526,0,73
170,2016,Montrezl Harrell,13.29815303,6.17414248,1.614775726,1.044854881,1.044854881,1.614775726,379,39,1,0.644444444,0.52173913,0,0.118,-1.9,14.6,0.635,0,22.70435589,8.924930491,2.702502317,1.184430028,1.835032437,2.202038925,0.614864865,0.642512077,0.176470588,0.193,4.2,23.4,0.636,3.4,83
171,2016,Mario Hezonja,12.17834395,4.484076433,2.777070064,0.993630573,0.433121019,2.47133758,1413,79,9,0.433014354,0.907407407,0.348958333,0.029,-2.8,9.4,0.541,-0.3,15.25373134,7.134328358,2.626865672,1.701492537,0.23880597,2.626865672,0.411637931,0.763157895,0.27631579,-0.003,-4,10.8,0.497,-0.6,75
172,2016,Richaun Holmes,14.71794872,6.923076923,1.692307692,0.974358974,2.051282051,1.641025641,702,51,1,0.513513514,0.689189189,0.181818182,0.103,-0.9,15.9,0.564,0.2,17.39189189,10.06418919,1.824324324,1.277027027,2.402027027,1.581081081,0.608219178,0.731428571,0,0.173,1.4,20.7,0.647,1,75
173,2016,Stanley Johnson,12.65441612,6.529934795,2.518079431,1.173681091,0.256075874,2.432720806,1687,73,6,0.375,0.784313726,0.307317073,0.018,-2.6,8.7,0.46,-0.2,13.41103018,6.555671176,2.247658689,1.798126951,0.486992716,2.060353798,0.381088825,0.803921569,0.281767956,0.034,-2.1,9.8,0.482,0,73
174,2016,Nikola Jokić,16.53548759,11.63300635,3.926139642,1.641084824,1.038661281,2.160415465,1733,80,55,0.511666667,0.810526316,0.333333333,0.185,4.8,21.5,0.582,3,23.06070288,12.43610224,8.338658147,1.552715655,0.790734824,3.565495208,0.510779436,0.821022727,0.307407407,0.226,9.5,26.3,0.589,7.3,90
175,2016,Tyus Jones,9.80104712,2.952879581,6.785340314,1.947643979,0.188481675,2.073298429,573,37,0,0.358974359,0.717948718,0.301886793,0.027,-3.7,11.2,0.45,-0.3,10.8,3.092307692,7.546153846,1.869230769,0.115384615,1.084615385,0.414798206,0.84057971,0.317460318,0.091,-1.8,13.7,0.491,0.1,74
176,2016,Frank Kaminsky,12.77283372,7.06088993,2.06557377,0.800936768,0.906323185,1.222482436,1708,81,3,0.40952381,0.72972973,0.336633663,0.093,-1.2,12.5,0.513,0.3,19.31125828,7.77218543,3.00397351,0.572185431,0.572185431,1.954966887,0.463087248,0.738317757,0.35971223,0.114,-0.9,16.8,0.587,0.2,76
177,2016,Trey Lyles,12.71201158,7.788712012,1.536903039,0.677279305,0.468885673,1.693198263,1382,80,33,0.438073395,0.695121951,0.3828125,0.079,-2.8,11.6,0.517,-0.3,17.55,7.907142857,2.796428571,0.964285714,0.739285714,2.185714286,0.418181818,0.698275862,0.255,0.05,-3.3,12.7,0.5,-0.4,75
178,2016,Boban Marjanović,21.04724409,13.7480315,1.488188976,0.850393701,1.62992126,2.05511811,508,54,4,0.603448276,0.763157895,0,0.325,3.6,27.7,0.662,0.7,23.17021277,14.55319149,2.106382979,1.053191489,1.627659574,3.542553191,0.607142857,0.757894737,0,0.217,1.4,24.9,0.666,0.3,75
179,2016,T.J. McConnell,11.05105853,5.603985056,8.226650062,2.129514321,0.224159402,3.138231631,1606,81,17,0.469827586,0.634146342,0.348314607,0.058,-2.1,14.5,0.511,0,11.82857143,4.26122449,6.318367347,1.934693878,0.416326531,2.228571429,0.525059666,0.783783784,0.333333333,0.094,-1.6,13.4,0.555,0.1,75
180,2016,Salah Mejri,11.33501259,11.15365239,0.906801008,0.725440806,3.264483627,2.085642317,397,34,6,0.628205128,0.586956522,0,0.156,1.1,16.8,0.636,0.3,12.72180451,11.81954887,3.157894737,0.902255639,2.345864662,1.894736842,0.491071429,0.625,0.323529412,0.136,1.9,16.1,0.559,0.4,73
181,2016,Emmanuel Mudiay,15.17988395,4.03868472,6.47582205,1.131528046,0.609284333,3.777562863,2068,68,66,0.363535912,0.669856459,0.318965517,-0.049,-4.3,9.9,0.437,-1.2,19.55693839,4.390790292,5.107654014,0.963285625,0.425637835,3.13627878,0.445945946,0.774193548,0.328571429,0.023,-2.4,14.6,0.531,-0.2,76
182,2016,Larry Nance,9.924170616,8.872037915,1.251184834,1.535545024,0.654028436,1.165876777,1266,63,22,0.526666667,0.680851064,0.1,0.083,-1.4,13.4,0.544,0.2,12.57493036,11.07075209,4.291922006,2.005571031,0.802228412,1.9454039,0.519832985,0.71641791,0.336734694,0.131,4,18.6,0.583,2.7,78
183,2016,Raul Neto,11.43162108,2.881921281,4.178785857,1.488992662,0.048032021,2.617745163,1499,81,53,0.43062201,0.742857143,0.395061728,0.058,-2.3,10.2,0.53,-0.1,14.88607595,4.708860759,7.063291139,1.063291139,0.303797468,2.658227848,0.459627329,0.848484849,0.333333333,0.116,-1.6,13.5,0.558,0,72
184,2016,Jahlil Okafor,20.99811439,8.439974859,1.470773099,0.497800126,1.380263985,2.805782527,1591,53,48,0.508322663,0.68556701,0.166666667,0.037,-4.1,17.1,0.536,-0.8,18.63529412,10.70374332,1.540106952,0.577540107,1.540106952,2.002139037,0.585635359,0.662921348,0.2,0.115,-2.3,17.9,0.603,-0.1,76
185,2016,Kelly Oubre,12.66169896,7.13561848,0.697466468,1.180327869,0.375558867,1.82414307,671,63,9,0.426540284,0.632653061,0.316455696,0.031,-5.8,8.2,0.507,-0.7,20.56271186,5.979661017,1.952542373,1.738983051,1.189830508,2.227118644,0.452513967,0.761006289,0.325242718,0.054,-1.2,16.4,0.555,0.2,78
186,2016,Cameron Payne,14.59598854,4.383954155,5.570200573,1.856733524,0.309455587,2.269340974,698,57,1,0.410071942,0.791666667,0.324324324,0.093,-1.3,12.9,0.49,0.1,11.82089552,3.559701493,5.574626866,1.343283582,0.402985075,2.28358209,0.410714286,0.88,0.271186441,0.014,-4.3,10.3,0.492,-0.3,72
187,2016,Norman Powell,13.55586207,5.511724138,2.333793103,1.44,0.496551724,1.588965517,725,49,24,0.423580786,0.811320755,0.404494382,0.105,-0.4,13.3,0.541,0.3,16.4973357,4.444049734,2.909413854,1.246891652,0.415630551,2.078152753,0.4825,0.826666667,0.4,0.102,-0.7,13.3,0.596,0.4,74
188,2016,Josh Richardson,11.08943089,3.479674797,2.37398374,1.170731707,0.81300813,1.138211382,1107,52,2,0.452205882,0.666666667,0.460869565,0.109,0.6,11.4,0.569,0.7,17.14218196,3.729027176,4.225285545,1.120126034,0.482079559,1.602205593,0.412280702,0.861471862,0.356521739,0.106,0.6,14,0.536,1.7,80
189,2016,Terry Rozier,8.334405145,7.292604502,4.282958199,0.694533762,0.115755627,2.199356913,311,39,0,0.273584906,0.8,0.222222222,-0.047,-6.6,5,0.326,-0.4,14.23115578,6.170854271,4.64321608,1.366834171,0.422110553,1.366834171,0.387387387,0.784946237,0.353115727,0.086,-0.7,12.9,0.501,0.6,78
190,2016,D'Angelo Russell,16.79681275,4.366533865,4.239043825,1.482071713,0.207171315,3.123505976,2259,80,48,0.410041841,0.736842105,0.351351351,0.001,-1.8,13.2,0.507,0.1,25.17647059,4.632352941,8.279411765,1.470588235,0.294117647,3.720588235,0.43441002,0.780487805,0.368503937,0.097,3.4,19.4,0.533,3.3,87
191,2016,Jonathon Simmons,14.65682657,4.250922509,2.568265683,1.062730627,0.221402214,2.346863469,813,55,2,0.504132231,0.75,0.382978723,0.119,-1,11.9,0.586,0.2,12.05680473,4.26035503,4.047337278,0.766863905,0.596449704,2.385798817,0.363636364,0.777777778,0.228915663,-0.01,-5.4,7.4,0.445,-0.7,73
192,2016,Karl-Anthony Towns,20.59687857,11.75789874,2.206318995,0.794822992,1.891130567,2.507803578,2627,82,82,0.54206418,0.810909091,0.340909091,0.151,2.8,22.5,0.59,3.2,26.59332024,13.49469548,3.663654224,0.947740668,1.768172888,3.394891945,0.51826484,0.835555556,0.4,0.197,6.8,26.3,0.622,5.7,89
193,2016,Myles Turner,16.3013899,8.743233358,1.07973665,0.658376006,2.26481346,1.764447696,1367,60,30,0.498113208,0.727272727,0.214285714,0.109,-2.3,15.4,0.531,-0.1,16.71731949,9.021236432,1.95375177,1.019348749,3.380840019,1.698914582,0.487179487,0.736318408,0.387755102,0.144,3.3,18,0.567,2.8,82
194,2016,Justise Winslow,8.096774194,6.5,1.887096774,1.096774194,0.419354839,1.532258065,2232,78,8,0.422077922,0.683760684,0.275862069,0.054,-0.6,8.4,0.489,0.8,15.25267994,6.5237366,5.182235835,1.323124043,0.349157734,2.60949464,0.432576769,0.627737226,0.375,0.067,-0.1,12.8,0.513,1,78
